id	username	name	created_at	lat	long	status	ya/tidak	kategori
8.00495E+17	burupromo	Buru Promo	21/11/2016 7:24	null	null	Gramedia Matraman Diskon 70% https://t.co/KG5V2Gipzu #Buku&amp;AlatTulis #Jakarta #Kota #Produk		
8.00495E+17	iibnazili	Iib Nazili	21/11/2016 7:23	-7.80138889	110.3644444	@iibnazili BELI 3 DAPAT DISKON BERLAKU… https://t.co/YA4eCVgu1c		
8.00495E+17	Cm_vT	Cm-vT	21/11/2016 7:23	null	null	Kalimat yg bikin cewek senang: 1. Aku sayang kamu 2. Nikah yuk 3. Kamu cantik banget 4. Diskon 70% all item		
8.00494E+17	AdaDiskon	AdaDiskon.com	21/11/2016 7:20	null	null	"Belanja tas, sepatu, & kacamata di Marie Claire diskon! https://t.co/lt0iFFnsGA"		
8.00494E+17	Juliane8172	Juliane Dresdner	21/11/2016 7:19	null	null	RT @z_ilfi: 17. Mau diskon alat kosmetik biar makin cantik dong #ShopBackFlashSale		
8.00494E+17	Hemat_Liburan	Liburan Hemat	21/11/2016 7:19	null	null	Booking Hotel lebih Murah via pegi pegi>> https://t.co/3nmPcYnKib  #Hotel #diskon #Promo #Liburan https://t.co/VMNsSteBMl		
8.00493E+17	makanan_bekale	Makanan Diet	21/11/2016 7:18	null	null	BEKALE kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.		
8.00493E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:17	null	null	#diskon Breadtalk Cakes Festival Promo - Harga Heboh Cake Mulai Rp. 15.000 https://t.co/PpIZEctB4w		
8.00493E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:17	null	null	#diskon Burger King Promo Dessert Pilihan - Harga Spesial Mulai Dari Rp. 8.182 https://t.co/cnMKHYXPlp		
8.00493E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:17	null	null	#diskon Centro Department Store Super Christmas Sale - Diskon Hingga 50% https://t.co/72Y3q2S87w		
8.00493E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:17	null	null	#diskon Book My Show November Deals - Diskon Heboh 50% - Beli tiket CGV Blitz kini lebih mudah dan murah meriah... https://t.co/VhmHtF74XE		
8.00493E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:17	null	null	#diskon Cinemaxx Theater Promo Spesial Weekend - Beli 1 Dapat 2 https://t.co/nMHCSRrKvb		
8.00492E+17	MNurwidhiPS2000	M N Pratomo⚾	21/11/2016 7:11	null	null	@SobatHAPE dengan Menebus Kesalahan Mimin nggak ngetwit Racun PowerBank 20.000mAh Mimin Harus bagi bagi Diskon Gedeee😂😂		
8.00491E+17	ancoltmnimpian	Ancol Taman Impian	21/11/2016 7:08	null	null	"Selain bisa mendapatkan akses GRATIS ke Dufan selama setahun, kamu juga bisa mendapatkan diskon di beberapa tenant… https://t.co/VpT7hawgid"		
8.00491E+17	dufan_ancol	dufan_ancol	21/11/2016 7:08	null	null	"Selain bisa mendapatkan akses GRATIS ke Dufan selama setahun, kamu juga bisa mendapatkan diskon di beberapa... https://t.co/XRbqCJAXeI"		
8.00491E+17	RBajoe_chacha	Roemahbajoechacha	21/11/2016 7:07	null	null	Gebyar Diskon Besar - Besaran dari RBCC nich bunda....  Pemesanan silahkan inbox send foto+ alamat lengkap + NO... https://t.co/XRclrEC6a7		
8.00491E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:06	null	null	#diskon Cinemaxx Theater Promo Spesial Weekend - Beli 1 Dapat 2 https://t.co/WYZZKgj4pk		
8.00491E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:06	null	null	#diskon Breadtalk Cakes Festival Promo - Harga Heboh Cake Mulai Rp. 15.000 https://t.co/eQWqLEgdcU		
8.00491E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:06	null	null	#diskon Burger King Promo Dessert Pilihan - Harga Spesial Mulai Dari Rp. 8.182 https://t.co/KGbmVN6fTz		
8.00491E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:06	null	null	#diskon Book My Show November Deals - Diskon Heboh 50% - Beli tiket CGV Blitz kini lebih mudah dan murah meriah... https://t.co/Iu46C8omNi		
8.00491E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:06	null	null	#diskon Centro Department Store Super Christmas Sale - Diskon Hingga 50% https://t.co/ZTapX3oLFp		
8.0049E+17	evaepo	duta mastin	21/11/2016 7:02	null	null	#diskon 10% all items dalam rangka 1st anniversary #epofash hanya khusus untuk kamu yang pernah… https://t.co/3bOJjDCHZB		
8.0049E+17	petra867	petra	21/11/2016 7:02	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhUwbq   #HotelMurah #Travel #Penginapan		
8.0049E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:02	null	null	#diskon The Body Shop Christmas Sale - Diskon 20% + 50% https://t.co/U78jdk8Nbc		
8.0049E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:02	null	null	#diskon Texas Chicken Promo Menu Baru - Beli Cruncheese Chicken Cuma Rp. 16.364 https://t.co/Hr5pTSYlyw		
8.0049E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:02	null	null	#diskon Traveloka Promo Super Akhir Pekan - Diskon 72% https://t.co/hVNB8KOlHI		
8.0049E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:02	null	null	#diskon Timezone Weekend Super Deal - Bonus Saldo 100% https://t.co/DtQvx9AEKZ		
8.0049E+17	GilaPromoDotCom	GilaPromo	21/11/2016 7:02	null	null	#diskon The Jungle Waterpark Great Deal - Diskon 25% https://t.co/HEMK2MykVs		
8.00489E+17	AdaDiskon	AdaDiskon.com	21/11/2016 7:00	null	null	Beli tiket kereta untuk liburan hemat dari sekarang! https://t.co/tNhTAH2FwR		
8.00489E+17	juraganPickup	Juragan mobil bdg	21/11/2016 7:00	null	null	ALL NEW KIA LINE UP DISKON BESAR + ASESORIS - https://t.co/U4oeBRajFg  via @FJBKASKUSID bandung 085624829794		
8.00487E+17	TYNS_TRAVEL	tynstravel.tk	21/11/2016 6:53	null	null	Nikmati Promo of The Week booking hotel murah di Indonesia  diskon s.d 67% https://t.co/dQ1yyKMDys  #PromoHotel #HotelMurah #Liburan #Hotel		
8.00486E+17	Giladiskon	Giladiskon Indonesia	21/11/2016 6:50	null	null	"Vitamin & Supplemen Super Promo, Diskon hingga 50%,Info--> https://t.co/Iw2ot07HVo"		
8.00486E+17	IParanita	Ira Paranita	21/11/2016 6:48	null	null	"4 Jam Lagi ...  https://t.co/UKIBR848Np   Pake Kupon ""HIJRAH"" diskon  50%… https://t.co/QhF7V6crEn"		
8.00486E+17	SHERADIOFM	She Radio 99.6 FM	21/11/2016 6:47	null	null	Keseruan Meet Afgan in Person @boniaindonesia Masih ada kesempatan mendapatkan tambahan diskon 15%  #bonia… https://t.co/ooXEjhkG2z		
8.00485E+17	Jagadmayanet	Cara Gila Jualan	21/11/2016 6:44	null	null	"RETWEET  dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmcBvw #reseller"		
8.00485E+17	Lizahra_PGA	Liza | mie hijau	21/11/2016 6:43	null	null	Katanya NKRI Harga Mati kok yang nampak malah NKRI Harga Diskon??! Katanya Bela Negara kok ya Negara malah... https://t.co/X6kh5U7G6d		
8.00482E+17	PupukUrea	Pupuk Urea	21/11/2016 6:31	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja ... - Brilio https://t.co/OVRUwfD28m		
8.00481E+17	Giladiskon	Giladiskon Indonesia	21/11/2016 6:30	null	null	"HOT DEALS @MatahariMallCom  dengan diskon hingga 80%,Info--> https://t.co/pcfPZ41ZI9"		
8.00481E+17	mooienterprise	Mooi Net	21/11/2016 6:30	null	null	Jual voucher game online Gemscool. Diskon murah. Gamers only. BBM 74843A66.		
8.00477E+17	lhongbeans_	붓Hongbin #Milky_Way	21/11/2016 6:13	null	null	Ibu2 nyari diskon ya ini? https://t.co/HlP9k4ELHx		
8.00477E+17	KedsIndo	Keds Indonesia	21/11/2016 6:12	null	null	@falla_adinda Hi Falla. Diskon berlaku di semua Keds Store		
8.00477E+17	IndonesiaGaruda	Garuda Indonesia	21/11/2016 6:12	null	null	@AyaraAliy93 Anda berkesempatan mendapatkan diskon hingga 25% untuk reservasi di kelas redemption. Terima kasih. - Lea		
8.00476E+17	AyaraAliy93	Aliyatarrafiah	21/11/2016 6:10	null	null	@IndonesiaGaruda berapa diskon yang ditawarkan unrtuk promo year end ?		
8.00476E+17	Giladiskon	Giladiskon Indonesia	21/11/2016 6:10	null	null	"Accessories Super Sale, Gebyar Diskon hingga 88%,Info--> https://t.co/DYEgKofIPb"		
8.00476E+17	efviel	efviel	21/11/2016 6:10	null	null	Promo diskon murah hanya di https://t.co/o2yPd0VQKl #bukalapak ##diskon #ollshop #shoping		
8.00476E+17	onlineweddinv	Wedding Invitation	21/11/2016 6:09	null	null	Follow akun ini dan dapatkan diskon 10% :)		
8.00476E+17	bianconeristore	IG: BianconeriStore	21/11/2016 6:08	null	null	Nike+ SportWatch GPS  Original  White   Rp. 1.400.000 (diskon dari Rp. 1.799.000)  Format order:… https://t.co/V9XzBzD1zZ		
8.00475E+17	RBajoe_chacha	Roemahbajoechacha	21/11/2016 6:05	null	null	Gebyar Diskon Besar - Besaran dari RBCC nich bunda....  Pemesanan silahkan inbox send foto+ alamat lengkap + NO... https://t.co/zqjq88z9Ri		
8.00474E+17	Fatmaamalia93	☺ Faaliati ☺	21/11/2016 6:01	null	null	GrabBike Diskon 70% https://t.co/WQf1yqAhC2		
8.00474E+17	dharuELFshop	cek favorites~	21/11/2016 6:00	null	null	"READY STOCK TAS SNSD HARGA 165.000, [DISKON 10.000 UNTUK TAS INI] SMS/WA 085694731341 more info cek bio & favorites https://t.co/bDcQ37AS8s"		
8.00474E+17	Nmjaosh94	Osh ㉨	21/11/2016 6:00	null	null	@ace93wonshik iya beli di gw diskon		
8.00474E+17	JasaPerantara	Jasa Perantara	21/11/2016 6:00	null	null	"#Diskon 66% menjadi Rp 458.362,00! Beli = https://t.co/ExmIA7iWah #eBay = https://t.co/vQe9NJDgIZ #sale https://t.co/duoemDkzkE"		
8.00473E+17	Jetta480	Jetta Kott	21/11/2016 5:55	null	null	RT @mbuliel: Diskon sampai 40% lhoooo..   #makeup #oriflame #oriflamebekasi #kosmetik #eyeshadow #lipstick… https://t.co/SFGy81ESts		
8.00473E+17	HEADWAYshoes	HEADWAY FOOTWEAR	21/11/2016 5:55	null	null	"kunjungi website kami, dapatkan diskon menarik sob https://t.co/knxRLa9fT1 :)"		
8.00471E+17	Giladiskon	Giladiskon Indonesia	21/11/2016 5:50	null	null	"Gebyar Clearance Sports SALE,Diskon hingga 80%. Info--> https://t.co/TDD5TOU8td"		
8.00471E+17	gdyura19	Yura-ra	21/11/2016 5:47	null	null	"@seohynnie gak skalian udh sedikit""nya ditambah diskon/? Wkwkwk"		
8.0047E+17	fujico987	fujiko	21/11/2016 5:45	null	null	Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wDIPV   #Hotel #diskon #Promo #Liburan #Penginapan		
8.00469E+17	TokoMaskerWajah	cantik sehat	21/11/2016 5:42	null	null	"Untuk konsumen kami silahkan add line official kami dgn id ""@ dokterherbal"" (Pake @ tanpa spasi) yg order via line official kami diskon 20%."		
8.00469E+17	OomTedjo	Oom Tedjo	21/11/2016 5:39	null	null	Kata Dono! Kita ga pernah susah cuma kebahagiaan lagi dipinjemin #HostingGratis https://t.co/7XPezsK5ui		
8.00467E+17	kmgsvts	Kmg	21/11/2016 5:34	null	null	radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasnya ke Galeri (RH		
8.00467E+17	jehoptwt	Jehop	21/11/2016 5:32	null	null	khanbinIkon: smartfrencare: radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kart…		
8.00467E+17	anggawahyudi89	Angga Wahyudi	21/11/2016 5:31	null	null	RT @atmprima: Tampil cantik dengan kartu Debit/Kredit OCBC NISP. Dapatkan diskon 30% di seluruh outlet Natasha https://t.co/MPFnl8bFvw #OCB…		
8.00466E+17	jnetsomi	ㅤㅤㅤㅤts. YOOOONA	21/11/2016 5:30	null	null	RT @raisa6690: Zara kapan diskon sih gue gigit nih		
8.00466E+17	mooienterprise	Mooi Net	21/11/2016 5:30	null	null	Jual voucher game online Wavegame. Diskon murah. Gamers only. BBM 74843A66.		
8.00466E+17	anastashadw	masih polos!	21/11/2016 5:28	null	null	@gojekindonesia apus dah tuh diskon diskon pake gopay. ga berguna !! driver jadi males. klo bikin diskon mikirin juga pendapat driver!!!!		
8.00466E+17	khanbinIkon	Hanbin	21/11/2016 5:28	null	null	smartfrencare: radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasny…		
8.00465E+17	KompakTour	TOURTRAVELINDONESIA	21/11/2016 5:25	null	null	Diskon 70K Tour Ke #Karimunjawa via Pelabuhan Kendal ! Cek di https://t.co/osE1o7nNyV		
8.00465E+17	eunbeenk	Eunbean	21/11/2016 5:24	null	null	autocpy3: smartfrencare: radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu i…		
8.00465E+17	burupromo	Buru Promo	21/11/2016 5:24	null	null	Diskon 70% dan Cashback 400k di Home Solution https://t.co/7BalvNrf7k #BNI #FurnituredanPerabotRumahTangga		
8.00465E+17	Agz_Kng	╰AgusArwi₪ata╮™	21/11/2016 5:24	null	null	@zarajkt48 @Pucchi_JKT48 beli Tiket Hs Diskon 50% beli satu tiket gratis 4 tiket😁		
8.00465E+17	autocpy3	lock	21/11/2016 5:23	null	null	smartfrencare: radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasny…		
8.00464E+17	kwardani_retno	retno kusumawardani	21/11/2016 5:21	null	null	RT @milkteabunda: Mau dpt diskon? Bisa! masukin kode KBGNH31 di website @GrowNHealth & dptin diskon 10% https://t.co/FyGsaqTbni #maduanak #…		
8.00464E+17	rlzpcy	locked	21/11/2016 5:20	null	null	smartfrencare: radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasny…		
8.00464E+17	sugabst	lock.	21/11/2016 5:19	null	null	smartfrencare: radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasny…		
8.00463E+17	Hemat_Liburan	Liburan Hemat	21/11/2016 5:18	null	null	Booking Hotel lebih Murah via pegi pegi>> https://t.co/3nmPcYnKib   #Hotel #diskon #Promo #Liburan #Penginapan		
8.00463E+17	smartfrencare	Smartfrencare	21/11/2016 5:15	null	null	@radenkiky Jika klaim promo diskon perangkat 4G LTE Smartfren dengan membawa perangkat lama dan nomor serta kartu identitasnya ke Galeri (RH		
8.00462E+17	pastagio_banjar	PastaGio Jogjakarta	21/11/2016 5:14	null	null	Diskon (potongan harga) -100rb dinner /ultah pada senin - jumat u/ follower snapchat… https://t.co/5FbR7r98nh		
8.00461E+17	efviel	efviel	21/11/2016 5:10	null	null	Promo diskon murah hanya di https://t.co/a7WQxzx5XQ #bukalapak https://t.co/gAnqdBT7J2 ##diskon #ollshop #shoping		
8.00459E+17	AdaDiskon	AdaDiskon.com	21/11/2016 5:00	null	null	Diskon setengah harga main di Trans Studio Bandung! Mau? Klik ~> https://t.co/gaJimjkyTf		
8.00459E+17	fujico987	fujiko	21/11/2016 5:00	null	null	Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wDIPV #Hotel #diskon #Promo #Liburan #Penginapan		
8.00455E+17	867Evo	evo	21/11/2016 4:46	null	null	Booking Hotel lebih Murah via pegi pegi  >>https://t.co/irWuVDR30t  #Hotel #diskon #Liburan #Penginapan #Travel		
8.00455E+17	malanglife	malanglife	21/11/2016 4:45	null	null	Manfaatin promo ini kalo ke #ecogreenpark diskon sampai 25% https://t.co/9gGlhJYFgy  #malanglife		
8.00455E+17	fujico987	fujiko	21/11/2016 4:45	null	null	Booking Hotel lebih Murah via pegi pegi>> https://t.co/vmp26wDIPV   #Hotel #diskon #Promo #Liburan #Penginapan		
8.00455E+17	AdaDiskon	AdaDiskon.com	21/11/2016 4:45	null	null	Hunting buku-buku Gramedia dengan diskon hingga 70%! Cek infonya-> https://t.co/9xTjZx8g4C		
8.00454E+17	efviel	efviel	21/11/2016 4:40	null	null	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/o2yPd0VQKl ##diskon #ollshop #shoping		
8.00452E+17	ArekGathel	arek gathel	21/11/2016 4:35	null	null	Perusahaan Louis Vuitton membakar barang dagangannya yang tidak terjual sehingga tidak akan dijual dengan harga diskon.		
8.00451E+17	mooienterprise	Mooi Net	21/11/2016 4:30	null	null	Jual voucher game online Net Marble. Diskon murah. Gamers only. BBM 74843A66.		
8.00449E+17	Berita_Jakarta	Berita Jakarta	21/11/2016 4:21	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/vBjdqaGjo7		
8.00449E+17	rajapeninggibdn	Raja Peninggi Badan	21/11/2016 4:20	null	null	@postingiklan Promo Peninggi Badan Diskon 50rb Paket 30hari/40 hari sampai tgl 26-08 083878097619 https://t.co/5PJuf2zmRG		
8.00448E+17	867Evo	evo	21/11/2016 4:19	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5lSKd  #HotelMurah https://t.co/MXnASoLAZF		
8.00448E+17	Indonesia_Esok	Indonesia Esok	21/11/2016 4:18	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/fqyI1MhFkf		
8.00448E+17	LagiSale	LagiSale.com	21/11/2016 4:15	null	null	Mau kemeja zara keren diskon sampai dgn 50% ? Kunjungi Senayan City Lantai 2 https://t.co/Y9c4J8QVLf		
8.00447E+17	Danidega77	DaniDega	21/11/2016 4:15	null	null	"Jual tiket DWP diskon 20% pesan yu tiketnya dari skarang mumpung diskon,mintal langsung pm  Line :danidega wa :0858… https://t.co/nL5kmTvF7F"		
8.00447E+17	muriskah	Ika	21/11/2016 4:14	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/srp8SX7Snw https://t.co/0fDEkUfwus		
8.00447E+17	CocoNewsCH01	CocoNews	21/11/2016 4:14	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/4hmxzCoZwV https://t.co/4j40qhgxGL		
8.00447E+17	ClaraSexy88	Clarissa Sexy	21/11/2016 4:14	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/6Qkr4N0vHo https://t.co/AOMPFuTMZM		
8.00447E+17	CocoBlog01	CocoBlog Inc.	21/11/2016 4:14	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/AMWgSgDvQn https://t.co/hp1hSOzv1O		
8.00447E+17	thanniyya	Tania Sexy	21/11/2016 4:14	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/E9ZodQYgcQ https://t.co/ehW2BtC5Hv		
8.00447E+17	nindyachans	Nindya Chandra	21/11/2016 4:14	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/YoIn0TF7NV https://t.co/kyK54iUomP		
8.00447E+17	ayowangi_parfum	PARFUMFM	21/11/2016 4:13	null	null	"parfum merk Emporio Armani City Glam Him - Lacoste Challenge sedang diskon 100ml 4 jt,di fm hanya 250.000 pin:225019A4 @banteniklan"		
8.00445E+17	kopp2015	Sandee Jarosz	21/11/2016 4:05	null	null	"RT @foodbeveragesID: https://t.co/p0SVAeu9UR Dapatkan kode voucher 50%diskon Tanpa minimum pembelian utk digunakan belanja samyang,kosmetik…"		
8.00445E+17	ngetwitsendiri	@ngetwitsendiri	21/11/2016 4:05	null	null	Pedagang sayur ini diskon pembeli yang bawa kantong belanja sendiri https://t.co/1Ml5AC7iK4		
8.00444E+17	dharuELFshop	cek favorites~	21/11/2016 4:01	null	null	"READY STOCK TAS EXO HARGA 165.000, SMS/WA 085694731341 more info cek bio & favorites [DISKON 10.000 UNTUK TAS INI]  https://t.co/fMBPxlmNOh"		
8.00442E+17	qwelawanld	BIRU	21/11/2016 3:54	null	null	@GayaMatahari . banyak diskon.. @Jogjacitymall https://t.co/viJ3H11o4G		
8.00442E+17	greenteafreakss	DR	21/11/2016 3:53	null	null	"RT @FirstMediaWorld: Sebelum kesana, simak info lebih lanjut di https://t.co/nazjqlcpfL"		
8.00442E+17	greenteafreakss	DR	21/11/2016 3:53	null	null	"RT @FirstMediaWorld: Book lovers, pulang nanti mampir ke Books and Beyond terdekat dan dapatkan diskon 10% untuk pembelian buku atau produk…"		
8.00442E+17	greenteafreakss	DR	21/11/2016 3:53	null	null	RT @fantasiousID: Kamu bisa mendapatkan voucher diskon belanja buku-buku sampe 35% loh! #LaunchingBook #KemangVillage #FirstMedia https://t…		
8.0044E+17	otongdanpakpol	Otong dan Pakpol	21/11/2016 3:46	null	null	Wanita tidak perlu kata motivasi untuk membangun semangatnya. Dia cuma perlu kata diskon besar-besaran		
8.0044E+17	malanglife	malanglife	21/11/2016 3:46	null	null	"Dua maskapai ini memberikan diskon 20% bagi pengunjung eco green park, Apa saja syaratnya? https://t.co/9gGlhJYFgy  #malanglife"		
8.0044E+17	AdaDiskon	AdaDiskon.com	21/11/2016 3:45	null	null	Promo diskon hingga 30% makan sepuasnya menu favorite di Kopitiam https://t.co/Ww5kofnwdi		
8.00439E+17	RumahGrosirBDG	Rumah Grosir Bandung	21/11/2016 3:43	null	null	"Produk Kecantikan, Rumah Tangga, Kesehatan dan Baby Shop tersedia lengkap di https://t.co/UDslcVs2Fm  dpt diskon menarik bg member kami :)"		
8.00439E+17	efviel	efviel	21/11/2016 3:40	null	null	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/3XnHHYvxzk ##diskon #ollshop #shoping		
8.00436E+17	mooienterprise	Mooi Net	21/11/2016 3:30	null	null	Jual voucher game online VTC. Diskon murah. Gamers only. BBM 74843A66.		
8.00436E+17	suci_riadi_17	RUMAH HIPNOTERAPI	21/11/2016 3:28	null	null	BERIKAN DISKON UTK PELANGGAN BARU https://t.co/RC9Qhqm5RC  PIN BB: 27F97BB2 SMM @sinungwiloso1 @jual_beli @ #socialmedia #srudukfollow		
8.00433E+17	Hotel2Murah	Hotel Murah	21/11/2016 3:18	null	null	Booking Hotel lebih Murah dgn PegiPegi cek disini-→ https://t.co/4bbcH8AOsT --- #HotelMurah #Hotel #Liburan #Diskon		
8.00432E+17	AdaDiskon	AdaDiskon.com	21/11/2016 3:15	null	null	Diskon 20% beli popcorn dan minuman di CGV Blitz! Klik https://t.co/hVL4tcjhmk		
8.00432E+17	nambahintinggi	Obat Peninggi Badan	21/11/2016 3:15	null	null	"Gilaa!! Diskon harga modal Peninggi/penggemuk/pelangsing/pemutih kulit setiap harinya, cek https://t.co/ard82IAekl"		
8.00431E+17	Jalan2Bro	JALAN2BRO	21/11/2016 3:08	null	null	"Folow Twitter dan IG kami , bisa dapat diskon liburan hingga 50% , pusat liburan murah hanya di https://t.co/lO1rZ1jBM9"		
8.0043E+17	nenglisojung	Ernawati Lilys(エルナ)	21/11/2016 3:04	null	null	RT @milkteabunda: Mau dpt diskon? Bisa! masukin kode KBGNH31 di website @GrowNHealth & dptin diskon 10% https://t.co/FyGsaqTbni #maduanak #…		
8.00429E+17	LowonganKerjaID	Lowongan Kerja	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	BatamJobs	Lowongan Kerja Batam	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	LowonganYogya	Lowongan Kerja Yogya	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	JobCqr	JobCqr	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	LowonganJakarta	Lowongan Jakarta	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	BeasiswaGratis	Beasiswa Gratis	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	BeasiswaIndo	Beasiswa Indonesia	21/11/2016 3:00	null	null	RT @BeasiswaS1: Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk disko…		
8.00429E+17	BeasiswaS1	Beasiswa S1	21/11/2016 3:00	null	null	Web @BeasiswaIndo pake hosting dari Cyber Coral https://t.co/3HALFl5hXt servernya mantap! pake kupon BEASISWAINDO utk diskon 25%! #Nov21		
8.00425E+17	HJanuati	honai januati	21/11/2016 2:44	null	null	RT @AdaDiskon: Cari tempat arisan atau kumpul bareng teman? Cobain Warung Lombok! https://t.co/71kECZ1Ita		
8.00425E+17	BayuSubuh09	bayubay	21/11/2016 2:44	null	null	Lagi diskon dari  harga 75 rb menjadi 50rb..diskon sampai akir tahun .. Kotak tissu kulit… https://t.co/kz4oQKP3Yk		
8.00425E+17	BayuSubuh09	bayubay	21/11/2016 2:44	-6.34628	106.66023	Lagi diskon dari  harga 75 rb menjadi 50rb..diskon sampai akir tahun .. Kotak tissu kulit… https://t.co/LCZPlAmVNo		
8.00424E+17	BayuSubuh09	bayubay	21/11/2016 2:44	-6.34628	106.66023	Lagi diskon dari  harga 50 rb menjadi 25rb..diskon sampai akir tahun .. Kotak tissu kulit… https://t.co/rn2RjTZ4fj		
8.00424E+17	BayuSubuh09	bayubay	21/11/2016 2:43	-6.34853137	106.6736805	Lagi diskon dari  harga 150rb menjadi 95rb.diskon sampai akir tahun .. Lampu tidur kulit… https://t.co/omMT6q2m5D		
8.00424E+17	BayuSubuh09	bayubay	21/11/2016 2:43	null	null	Lagi diskon dari  harga 150rb menjadi 95rb.diskon sampai akir tahun ..Gentong kulit telor Stok… https://t.co/MulPRG9NeG		
8.00423E+17	Visonaeun	V🖖✦	21/11/2016 2:38	null	null	@najaeminct_ @rnjunctd yah gak asik ah gaada diskon		
8.00422E+17	petra867	petra	21/11/2016 2:32	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhUwbq  #HotelMurah #Travel #Penginapan		
8.00421E+17	AdaDiskon	AdaDiskon.com	21/11/2016 2:30	null	null	Gunakan ini untuk makan hemat diskon 20% di Hawaiian Bistro https://t.co/dslSZSxhrL		
8.00421E+17	mooienterprise	Mooi Net	21/11/2016 2:30	null	null	Jual voucher game online Megaxus. Diskon murah. Gamers only. BBM 74843A66.		
8.00421E+17	winwinscheng	Wingwing97❥	21/11/2016 2:30	null	null	"@_lauhenry89 diskon christmas lah kan udah deketan. tida apa, hyung tetap panutanku tq"		
