id	username	name	created_at	lat	long	status	ya/tidak	kategori
7.99E+17	HalakhCreative	Halak Hita	11/17/2016 13:17	null	null	RT @enjoytravelnow: AGODA harga terbaik dan #hotel +Nagoya Mansion Hotel & Residence #batam #diskon disini : https://t.co/UMiS3TQ3xl httpsâ€¦	ya	wisata
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Citilink Promo Spesial - Gratis 1 Cup Hot Beverage - Bayar tiket Citilink anda di 7 Eleven Store terdek... https://t.co/KhBPq0tYVu	ya	wisata
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Baskin Robbins Pink Day Special Offers - Gratis 1 Scoop Ice Cream https://t.co/mfZYuhSUTq	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Cinemaxx Theater Student Special Snaxx Combo Promo - Harga Cuma Rp. 15.000 https://t.co/5NELr5h2pj	ya	entertainment
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Paul Frank Promo Belanja Hemat - Diskon 50% https://t.co/0TnFm2YRQD	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Superindo Promo Super Weekday - Diskon 10% https://t.co/ApGz3QJBIA	ya	lain-lain
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Quiksilver Promo Spesial November - Gratis Gelang Hope https://t.co/QlhZpXa5du	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon https://t.co/kJoRt8GXNA Promo Spesial BNI Debit Online - Gratis Voucher Yoshinoya https://t.co/ZAwKzDPyC6	ya	lain-lain
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:16	null	null	#diskon Samsung Smartfren Promo Paket Bundling - Gratis Bonus Kuota https://t.co/JtgMMBdgiF	ya	elektronik
7.99E+17	detik_topi	TRUSTED SELLER	11/17/2016 13:12	null	null	#topi #stussy #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/xS811wry0d	ya	fashion
7.99E+17	NagoyaMansion	Nagoya Mansion	11/17/2016 13:12	null	null	RT @Dealspromo: #hotel #murah #di #batam #diskon #booking #pesonaindonesia Cepat Hemat langsung disini: https://t.co/rpBlvbWqCG https://tâ€¦	ya	wisata
7.99E+17	BETAHOLIDAY	Tiket & Hotel	11/17/2016 13:12	null	null	Lebih MURAH 115.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/eXMbeOhpk5	ya	wisata
7.99E+17	NagoyaMansion	Nagoya Mansion	11/17/2016 13:12	null	null	RT @GrabHotel: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:https://â€¦	ya	wisata
7.99E+17	NagoyaMansion	Nagoya Mansion	11/17/2016 13:11	null	null	RT @GreatBatam: AGODA menjamin harga terbaik #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/lnnArAdWVQ https://tâ€¦	ya	wisata
7.99E+17	NagoyaMansion	Nagoya Mansion	11/17/2016 13:11	null	null	RT @enjoytravelnow: #hotel #batam #diskon #booking +Nagoya Mansion Hotel and Residence klik disini TRAVELOKA: https://t.co/6tgOqoqJQb httpâ€¦	ya	wisata
7.99E+17	efviel	efviel	11/17/2016 13:10	null	null	Belanja aman dan terpercaya check it now https://t.co/jfvVR2dW4t ##diskon #ollshop #shoping	tidak	
7.99E+17	Jejualan	Jejualan.com	11/17/2016 13:09	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/axAib7b5Ym	ya	lain-lain
7.99E+17	mega_topi	Hat Store	11/17/2016 13:08	null	null	#topi #MLB #import #snapback #baseball #topimurah #diskon #keren #KamisOptimis #swag #jual #bboy #selfie #ootdâ€¦ https://t.co/G42NLizs6Y	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:01	null	null	#diskon Superindo Promo Super Weekday - Diskon 10% https://t.co/bqAVQmqOSI	ya	lain-lain
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:01	null	null	#diskon Quiksilver Promo Spesial November - Gratis Gelang Hope https://t.co/upJZTRmBN0	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:01	null	null	#diskon https://t.co/kJoRt8GXNA Promo Spesial BNI Debit Online - Gratis Voucher Yoshinoya https://t.co/SLTu7pXQYQ	ya	lain-lain
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:01	null	null	#diskon Samsung Smartfren Promo Paket Bundling - Gratis Bonus Kuota https://t.co/QmAtJ8dVML	ya	elektronik
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 13:01	null	null	#diskon Paul Frank Promo Belanja Hemat - Diskon 50% https://t.co/dPjv5ilNJs	ya	fashion
7.99E+17	BETAHOLIDAY	Tiket & Hotel	11/17/2016 12:47	null	null	Lebih MURAH 108.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/J6fOzG8Dlz	ya	wisata
7.99E+17	geely_motorave	Mobil Geely	11/17/2016 12:45	null	null	"#geely #panda #promo harga OTR Rp. 125.000.000 #diskon 35% menjadi Rp. 81.250.000,- #indonesia #2016 #mobilâ€¦ https://t.co/ZDG4CxmVCr"	ya	otomotif
7.99E+17	geely_motorave	Mobil Geely	11/17/2016 12:45	null	null	"#geely #panda #promo harga OTR Rp. 125.000.000 #diskon 35% menjadi Rp. 81.250.000,- #indonesia #2016 #mobilâ€¦ https://t.co/xWOcZy2WIK"	ya	otomotif
7.99E+17	geely_motorave	Mobil Geely	11/17/2016 12:44	null	null	"#geely #panda #promo harga OTR Rp. 125.000.000 #diskon 35% menjadi Rp. 81.250.000,- #indonesia #2016 #mobilâ€¦ https://t.co/qOqPQpb0zI"	ya	otomotif
7.99E+17	indonesiadeal	Indonesia Deal	11/17/2016 12:40	null	null	RT @irfan_dir: #NagoyaMansion #hotel #batam banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/K3CQg3WcHm https://t.câ€¦	ya	wisata
7.99E+17	indonesiadeal	Indonesia Deal	11/17/2016 12:39	null	null	"RT @Dealspromo: #NagoyaMansion #hotel #batam, Banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/7FO2wN9TI2 https://tâ€¦"	ya	wisata
7.99E+17	indonesiadeal	Indonesia Deal	11/17/2016 12:39	null	null	RT @lovinasinta: #diskon #hotel #booking #murah #batam *https://t.co/49DNqci0RF * #pesonaindonesia Cepat Hematlangsung klik disini: https:â€¦	ya	wisata
7.99E+17	indonesiadeal	Indonesia Deal	11/17/2016 12:38	null	null	RT @AParayudha: Pemenang undian di Pohon Keberuntungan di https://t.co/CoIsSuslF5 #indonesiabanget #diskon #pesonaindonesia #halakhita httpâ€¦	tidak	
7.99E+17	BETAHOLIDAY	Tiket & Hotel	11/17/2016 12:29	null	null	Lebih MURAH 286.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/LdDbD6ljZV	ya	wisata
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 12:25	null	null	Superindo Promo Super Weekday - Diskon 10% https://t.co/8S38qK36GS #diskon	ya	lain-lain
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 12:25	null	null	Samsung Smartfren Promo Paket Bundling - Gratis Bonus Kuota https://t.co/xkuVEepzLF #diskon	ya	elektronik
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 12:25	null	null	https://t.co/5puLt6uvdQ Promo Spesial BNI Debit Online - Gratis Voucher Yoshinoya https://t.co/CIW4GqNkdc #diskon	ya	lain-lain
7.99E+17	Rubrys	Rubry	11/17/2016 12:24	null	null	RT @wisatalove: AGODA pasti harga terbaik dan #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/zhrnGtey1U https://â€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:24	null	null	RT @Promo_Hotels: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini: httpâ€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:23	null	null	RT @Rubrys: #diskon #hotel #booking #murah #batam Pilih Hotel via https://t.co/QWijbW7Wgd #pesonaindonesia Cepat Hemat klik: https://t.co/â€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:23	null	null	RT @NM_Residence: Meeting paket #hemat #diskon #nagoyamansion #hotel #batam hubungi marketing 08117763575 klik disini : https://t.co/7gFzj0â€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:23	null	null	RT @Dealspromo: AGODA pasti menjamin harga terbaik dan #hotel terbaik @NagoyaMansion #booking #enjoy #batam #diskon klik disini : https://tâ€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:23	null	null	RT @Promo_Hotels: #diskon #hotel #booking #murah #batam Pilih Hotel via *TRAVELOKA* #pesonaindonesia Cepat Hemat langsung klik disini:httpsâ€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:23	null	null	RT @DISKONBATIK: #diskon #hotel #booking #murah #batam pilih hotel via TRAVELOKA #pesonaindonesia cepat hemat langsung klik disini : https:â€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:22	null	null	RT @NM_Residence: Apartemen terbaik & nyaman Mansion Residence #batam full facility + security 24hrs Hub Tenant : 082166610045 #diskon #murâ€¦	ya	wisata
7.99E+17	Rubrys	Rubry	11/17/2016 12:21	null	null	RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Utâ€¦	ya	wisata
7.99E+17	BETAHOLIDAY	Tiket & Hotel	11/17/2016 12:16	null	null	Lebih MURAH 393.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/UheEVyEDXs	ya	wisata
7.99E+17	Jejualan	Jejualan.com	11/17/2016 12:08	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/yyusVFnUO6	ya	lain-lain
7.99E+17	VIPPlazaID	VIP Plaza	11/17/2016 12:00	null	null	"Fashion Fever is Back! Get Rp50.000,- shopping voucher with code â€œFEVER50â€ here https://t.co/dyvTQJdsgu #Rabuâ€¦ https://t.co/SMdTUHBNMQ"	ya	fashion
7.99E+17	mega_topi	Hat Store	11/17/2016 11:51	null	null	#topi #MLB #import #snapback #baseball #topimurah #diskon #keren #KamisOptimis #swag #jual #bboy #selfie #ootdâ€¦ https://t.co/T51IXWkdFk	ya	fashion
7.99E+17	dRyshirt	dRy Shirt	11/17/2016 11:49	null	null	#NewArrivals #Kemejakerja lengan pendek cotton Tersedia 2 warna Hanya IDR 115K Khusus pembelian via web #diskon 10%â€¦ https://t.co/crirtpxLSN	ya	fashion
7.99E+17	detik_topi	TRUSTED SELLER	11/17/2016 11:47	null	null	#topi #10deep #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/d75kfoG1D1	ya	fashion
7.99E+17	867Evo	evo	11/17/2016 11:46	null	null	Pesan #Hotel di #Malang via https://t.co/oF5c4oifB6 lebih murah >>https://t.co/NpUcZOKkwQ #Penginapan #HotelMurah #Diskon	ya	wisata
7.99E+17	piyuanker12	Piyu Anker	11/17/2016 11:45	null	null	RT @Hotel2Murah: yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah https://t.co/Zuj3â€¦	ya	wisata
7.99E+17	Hotel2Murah	Hotel Murah	11/17/2016 11:45	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah https://t.co/Zuj3Mav22h	ya	wisata
7.99E+17	bazaarnation_id	Bazaarnation_info	11/17/2016 11:37	null	null	#jualmurah #diskon #penjualan #barangbaru #pesanbarang #onlineshop #olshop #tokonline #business #sales... https://t.co/3SFxO9Lbnl	tidak	
7.99E+17	DiskonPlus	Exclusive Card	11/17/2016 11:36	null	null	dapatkan #diskon ditempat2 menarik lainnya dgn kartu FlipFlop . info merchat ? klik https://t.co/gW0DRvCz5J	tidak	
7.99E+17	HotelTiket	Hotel Tiket Pesawat	11/17/2016 11:19	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/sVJzLbHdY6 #HotelMurah #Penginapan #Travel	ya	wisata
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 11:17	null	null	#diskon Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/LWIvalVrba	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 11:17	null	null	#diskon Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/iuotMQlpMB	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 11:17	null	null	#diskon Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/HYe0Y8CWkJ	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 11:17	null	null	#diskon Keds Shoes Super Deal - Diskon 50% https://t.co/xmOkc7N8SD	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 11:17	null	null	#diskon Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/GlkX9dxtVP	ya	fashion
7.99E+17	efviel	efviel	11/17/2016 11:10	null	null	Promo diskon murah hanya di https://t.co/1yXuN4e98o #bukalapak ##diskon #ollshop #shoping	tidak	
7.99E+17	Jejualan	Jejualan.com	11/17/2016 11:08	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/56fSPrE7HW	ya	lain-lain
7.99E+17	variasimx	variasimx	11/17/2016 11:07	null	null	#DISKON 25% u/ lampu #trail Polisport Ori Portugal pilihan warna&model. #indonesia Info: https://t.co/qtj7DNYMfb https://t.co/gMMLMIYgsQ	ya	fashion
7.99E+17	gmyesaya	Yesaya A Silalahi	11/17/2016 10:59	null	null	diskon belanja di https://t.co/JraeF7fXW5 dg menggunakan kode voucher:ZBAPZG47 #fashion #diskon #voucher #belanja	ya	fashion
7.99E+17	enjoytravelnow	Enjoy Travel	11/17/2016 10:56	null	null	RT @TupaTaruna: #hotel #batam #diskon #booking Lokasi strategis Nagoya Mansion Cepat klik disini TRAVELOKA: https://t.co/L7CfALPwaw https:/â€¦	ya	wisata
7.99E+17	enjoytravelnow	Enjoy Travel	11/17/2016 10:56	null	null	RT @GreatBatam: AGODA menjamin harga terbaik #hotel terbaik #booking #enjoy #batam #diskon klik disini : https://t.co/lnnArAdWVQ https://tâ€¦	ya	wisata
7.99E+17	enjoytravelnow	Enjoy Travel	11/17/2016 10:56	null	null	RT @GrabHotel: #hotel #di #batam Dapatkan #diskon https://t.co/vj9zABol49 #promo Terbaik dipesan disini: https://t.co/QTCBnsJKvM https:/â€¦	ya	wisata
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 10:46	null	null	RT @SoloDiskons: #diskon #hotel #booking #murah #batam pilih hotel via AGODA klik disini : https://t.co/ZFqB8hFLac https://t.co/bIdtuOyaxn	ya	wisata
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 10:43	null	null	RT @Dealspromo: #diskon #hotel #booking #murah #batam *https://t.co/oqafSvjf8D* #pesonaindonesia Cepat Hemat langsung klik disini: https:/â€¦	ya	wisata
7.99E+17	nahlagustina	NHL	11/17/2016 10:42	null	null	RT @GilaPromoDotCom: #diskon Keds Shoes Super Deal - Diskon 50% https://t.co/IOiluAixMA	ya	fashion
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 10:42	null	null	RT @TravelNow79: Jumat barokah selera nusantara 65k. murah enak rame yuk yg mau #diskon 50% Resv 08116913002 @NagoyaMansion #batam https://â€¦	ya	wisata
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 10:39	null	null	RT @AParayudha: Pemenang undian di Pohon Keberuntungan di https://t.co/CoIsSuslF5 #indonesiabanget #diskon #pesonaindonesia #halakhita httpâ€¦	tidak	
7.99E+17	mega_topi	Hat Store	11/17/2016 10:39	null	null	#topi #stussy #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/8Hv3VGehtb	ya	fashion
7.99E+17	rezky30	Rezky.O.H	11/17/2016 10:35	-7.93859	112.6293	"Antri nyuci dulu, kasian si kebo hitam #mycar #monkeygarage #diskonâ€¦ https://t.co/9HwgStU18d"	tidak	
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:32	null	null	#diskon Keds Shoes Super Deal - Diskon 50% https://t.co/IOiluAixMA	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:32	null	null	#diskon Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/C7eJVnEIry	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:32	null	null	#diskon Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/TM0eLGRNH8	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:32	null	null	#diskon Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/IkTSUHvXg6	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:32	null	null	#diskon Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/gFLSweJ8TF	ya	kuliner
7.99E+17	SopDurenLodaya	Sop Durian Lodaya	11/17/2016 10:27	null	null	"#DISKON 30% Pelajar & Mahasiswa di #CabangDenpasar Jl. Raya Puputan No. 144, Renon, Denpasar (Selatan Lap Renon) https://t.co/aOuV00pVNa"	ya	lain-lain
7.99E+17	kioson_etailer	KIOSON	11/17/2016 10:25	null	null	Lengkapi peralatanmu dengan Ez Jet Water Cannon hanya di Kioson. Langsung dapet 3 lohh.. #kioson #semuabisaonlineâ€¦ https://t.co/EmHXIoA8fH	ya	lain-lain
7.99E+17	OrthusMerch	Orthus Merch	11/17/2016 10:17	null	null	We are open Dude!! Come n visit at Orthus store Jl Muhammad Yamin no.93 Kawatan Solo. #diskon #diskon #diskon #diskon #diskon #diskon	ya	fashion
7.99E+17	detik_topi	TRUSTED SELLER	11/17/2016 10:11	null	null	#topi #stussy #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/tHMpEqvaQH	ya	fashion
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 10:07	null	null	Quiksilver Promo Spesial November - Gratis Gelang Hope https://t.co/UsocQEjKsR #diskon	ya	fashion
7.99E+17	Jejualan	Jejualan.com	11/17/2016 10:07	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETHâ€¦ https://t.co/r5AD1wkecl	ya	lain-lain
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 10:06	null	null	Paul Frank Promo Belanja Hemat - Diskon 50% https://t.co/vJgSiuu42y #diskon	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/8gkjLHkXJQ	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/n1Ilx8JMRZ	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/j1zqQTfits	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Keds Shoes Super Deal - Diskon 50% https://t.co/XGwvUDCj3z	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/ywFJxIwW9z	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Citilink Promo Spesial - Gratis 1 Cup Hot Beverage - Bayar tiket Citilink anda di 7 Eleven Store terdek... https://t.co/i3Ao7CKVWj	ya	wisata
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Baskin Robbins Pink Day Special Offers - Gratis 1 Scoop Ice Cream https://t.co/ZMwyFkufWZ	ya	kuliner
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 10:00	null	null	#diskon Cinemaxx Theater Student Special Snaxx Combo Promo - Harga Cuma Rp. 15.000 https://t.co/4PEmPG91oc	ya	entertainment
7.99E+17	irfan_dir	Indonesia Traveller	11/17/2016 9:59	null	null	"RT @Dealspromo: #NagoyaMansion #hotel #batam, Banyak promo #diskon #enjoy #best Langsung klik TRAVELOKA : https://t.co/7FO2wN9TI2 https://tâ€¦"	ya	wisata
7.99E+17	irfan_dir	Indonesia Traveller	11/17/2016 9:59	null	null	RT @NoBarSolo: #diskon #hotel #booking #murah #batam https://t.co/MRybUy3Q4K #pesonaindonesia cepat hemat langsung klik disini : https://â€¦	ya	kuliner
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 9:53	null	null	Papa Rons Pizza Promo Spesial - Beli 1 Dapat 1 Pizza Medium https://t.co/hv1o3ReqtF #diskon	ya	kuliner
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 9:53	null	null	Jakarta Street Food Festical Promo - Ekstra Top Up HIngga 20% https://t.co/w5DMSBHJnu #diskon	ya	kuliner
7.99E+17	efviel	efviel	11/17/2016 9:10	null	null	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9ElsXaR ##diskon #ollshop #shoping	tidak	
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 9:09	null	null	Matahari Department Store Promo Spesial Natal - Diskon Hingga 50% https://t.co/s2Oq0C7Rtx #diskon	ya	fashion
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 9:09	null	null	Kenny Rogers Roasters Friday Best Deal - Promo Beli 1 Gratis 1 https://t.co/Oi7feaE4Ck #diskon	ya	kuliner
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 9:09	null	null	Keds Shoes Super Deal - Diskon 50% https://t.co/eWgYtJYsRu #diskon	ya	fashion
7.99E+17	Giladiskon	Giladiskon Indonesia	11/17/2016 9:09	null	null	Indomaret XL Promo Akhir Tahun - Diskon Hingga 20% https://t.co/BK5RgM9j9I #diskon	ya	lain-lain
7.99E+17	Jejualan	Jejualan.com	11/17/2016 9:07	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/HCNcdiySbc	ya	lain-lain
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 9:03	null	null	RT @GrabHotel: #hotel #di #batam Dapatkan #diskon https://t.co/vj9zABol49 #promo Terbaik dipesan disini: https://t.co/QTCBnsJKvM https:/â€¦	ya	wisata
7.99E+17	MalMetropolitan	Mal Metropolitan Bks	11/17/2016 9:00	null	null	@InfoSuperIndo SUPER #Diskon Senin sampai Kamis ! Yuk belanja aneka bawang di Super Indo #MetMalBekasi Lt Dasar smâ€¦ https://t.co/NLeqr41s8x	ya	lain-lain
7.99E+17	PeninggiGrosir	Invite 7E8FBFE5	11/17/2016 8:48	null	null	"PROMO BESAR PENINGGI BADAN TIENS, order yuk, invit 29A2D527 SMS 085642236122. #Tiens #Murah #promo #diskon #sragen #s ##InfoJatim #Retweet"	ya	kecantikan
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 8:45	null	null	RT @NM_Residence: Apartemen terbaik & nyaman Mansion Residence #batam full facility + security 24hrs Hub Tenant : 082166610045 #diskon #murâ€¦	ya	wisata
7.99E+17	Dealspromo	DEALS PROMO	11/17/2016 8:44	null	null	RT @Dealspromo: MERRY CHRISTMAS..MERRY CHRISTMAS..#nagoyamansion book in Advance Get more #diskon #enjoy #best AGODA klik : https://t.co/Utâ€¦	ya	wisata
7.99E+17	eyJaA	Reza Soemintadimadja	11/17/2016 8:44	-6.22198	106.7783	#burtok #jualmobil #auto2000 #sunter #toyota #auto2000permatahijau #jakarta #diskon @ Auto 2000â€¦ https://t.co/u89cEfLs9T	ya	otomotif
7.99E+17	petra867	petra	11/17/2016 8:32	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/h4X7YhUwbq #HotelMurah #Travel #Penginapan	ya	wisata
7.99E+17	wahyu_winoto	wahyu winoto	11/17/2016 8:26	null	null	Aku akan senantiasa menjemput cintamu. Karena hatiku benar-benar merindukanmu #diskon	tidak	
7.99E+17	867Evo	evo	11/17/2016 8:19	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/kqakj5lSKd #HotelMurah #Travel #Penginapan	ya	wisata
7.99E+17	WaydeeStore	Fashion Berkelas	11/17/2016 8:15	null	null	Follow @WaydeeStore kami akan berikan DISKON Spesial #fashionstore #jualkaos #jualsepatu #jualtas #sepatumurah #tasberkualitas #diskon	ya	fashion
7.99E+17	Jejualan	Jejualan.com	11/17/2016 8:07	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzCfLfâ€¦ https://t.co/kBoJOgalJU	ya	lain-lain
7.99E+17	gmyesaya	Yesaya A Silalahi	11/17/2016 8:00	null	null	diskon belanja di https://t.co/JraeF6Ymxv dg menggunakan kode voucher:ZBAPZG47 #fashion #diskon #voucher #belanja	ya	fashion
7.99E+17	bonekboys_store	*kios sembako*	11/17/2016 7:49	null	null	Last Stock #kaos #diskon #bonekboys #code TS078B #size M/L/xL 75rb beLum ongkir dr #Jogja #order via WA 0838317588â€¦ https://t.co/x4W1DnFSsj	ya	fashion
7.99E+17	GilaPromoDotCom	GilaPromo	11/17/2016 7:49	null	null	#diskon Home Solution Clearance Sale - Diskon Sampai Dengan 80% https://t.co/xuiCjyQ3kx	ya	properti
7.99E+17	Hotel2Murah	Hotel Murah	11/16/2016 17:45	null	null	yuk #liburan ke #bali #hotel lagi #diskon besar2an cek harga disini https://t.co/KVSEeOmn3G #HotelMurah #Penginapan #PesanHotel #CariHotel	ya	wisata
7.99E+17	Jejualan	Jejualan.com	11/16/2016 17:43	null	null	Udah November ceria aja ni ya gaes Bikin toko online dapet diskon 30% Info lengkapnya cek https://t.co/5SWUXzkETH #promo #diskon #olshop	ya	lain-lain
7.99E+17	BETAHOLIDAY	Tiket & Hotel	11/16/2016 17:33	null	null	Lebih MURAH 430.000 dari #Traveloka #serbapromosi #infosurabaya #tiket #diskon #bandung #samarinda #garuda #kompastv https://t.co/uhyOmXb3jo	ya	travel
